地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域,透視度(河川･湖沼),ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
11080,20170907,新花見川橋,印旛放水路下流,C,1030,流心（中央）,0.2,千葉市,曇り,26,24.3,2.8,9.52,0.11,,>30.0,7.7,4,1.1,3.6,4,2.20E+03,<1,2,0.17,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.005,0.52,0.05,1.3,2.2,1.4,,<0.005,,,,,,0.41,,0.15,,,<2,,2300,,8200,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20171027,新花見川橋,印旛放水路下流,C,1025,流心（中央）,0.2,千葉市,晴れ,19.4,16.5,4.12,14.8,0.13,,>30.0,7.5,9.4,0.8,4.2,6,,,2.3,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20171102,新花見川橋,印旛放水路下流,C,825,流心（中央）,0.2,千葉市,晴れ,15.1,15.6,3.16,10.2,0.11,,>30.0,7.7,8,0.9,2.9,5,,,2.5,0.083,0.005,0.00023,0.0008,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,,0.17,0.03,1.9,0.7,2,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.17,,0.079,,,<2,,930,,2900,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20171201,新花見川橋,印旛放水路下流,C,800,流心（中央）,0.2,千葉市,曇り,8.9,11.8,4,6.69,0.07,,>30.0,7.7,7.1,0.6,2.8,2,1.70E+03,<1,2.4,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20180119,新花見川橋,印旛放水路下流,C,955,流心（中央）,0.2,千葉市,晴れ,9.1,8.2,3.4,19.1,0.17,,>30.0,7.7,9.9,1.8,4,4,,,3.6,0.13,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,0.001,<0.0002,,,,<0.001,<0.005,0.29,0.08,2.8,1.1,3,,,,,,,,0.25,,0.11,,,2,,1100,,3600,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20180215,新花見川橋,印旛放水路下流,C,830,流心（中央）,0.2,千葉市,晴れ,11.6,7.8,3.57,17.3,0.15,,>30.0,7.9,11,2.6,4.7,8,,,4.3,0.13,0.013,0.00008,0.01,,,,,,,,,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,,,,,<0.01,0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20180308,新花見川橋,印旛放水路下流,C,1000,流心（中央）,0.2,千葉市,雨,4.8,8.4,3.64,17.8,0.15,,>30.0,7.9,9.4,1.9,4.1,3,1.40E+03,<1,2.5,0.11,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.005,0.28,0.07,1.7,1.5,1.8,,<0.005,,,,,,0.22,,0.081,,,2,,1600,,4900,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170420,八千代橋,海老川,E,915,流心（中央）,0.4,船橋市,晴れ,20.3,15,2.34,1.01,0.08,,>30.0,7.6,5.9,1.9,5.2,2,,,6.8,0.36,0.012,,0.017,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.22,4.6,,4.9,,,,,,,,0.99,,0.32,,,2.7,,720,,2000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170420,八千代橋,海老川,E,1310,流心（中央）,0.3,船橋市,晴れ,22.4,17,1.89,1.28,0.06,,>30.0,7.7,7.1,1.7,3.7,2,,,7,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,590,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170511,八千代橋,海老川,E,913,流心（中央）,0.3,船橋市,晴れ,22.6,18.6,1.61,2.36,0.14,,>30.0,7.5,4.5,1.7,5.2,2,,,6.7,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4.5,,4.9,,,,,,,,1.3,,0.44,,,3,,860,,2500,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170511,八千代橋,海老川,E,1320,流心（中央）,0.3,船橋市,晴れ,25.5,22.3,1.7,0,0,,>30.0,7.6,5.3,2.5,5.2,5,,,5,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,1700,,5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170517,八千代橋,海老川,E,1000,流心（中央）,0.4,船橋市,曇り,19.5,18,2.29,5.03,0.13,,>30.0,7.6,5.2,1.5,5.1,2,,,6.2,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170517,八千代橋,海老川,E,1200,流心（中央）,0.3,船橋市,曇り,22.2,18.6,1.86,3.25,0.11,,>30.0,7.6,5.1,1.4,4.9,2,,,6.3,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170517,八千代橋,海老川,E,1400,流心（中央）,0.2,船橋市,曇り,20.3,18.7,1.43,0.76,0.07,,>30.0,7.6,5.5,1.2,4.4,2,,,6.1,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170517,八千代橋,海老川,E,1600,流心（中央）,0.2,船橋市,曇り,18.9,17.6,1.47,0,0,,>30.0,7.6,5,1.3,4,2,,,4.8,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170517,八千代橋,海老川,E,1800,流心（中央）,0.3,船橋市,曇り,17.2,17.1,1.94,0.64,0.05,,>30.0,7.7,5.5,1.3,4.4,2,,,5.3,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170517,八千代橋,海老川,E,2000,流心（中央）,0.4,船橋市,曇り,16.2,16.9,2.39,0,0,,>30.0,7.7,6.5,1.5,4.5,2,,,6.3,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170517,八千代橋,海老川,E,2200,流心（中央）,0.4,船橋市,曇り,14.9,16.4,2.46,0,0,,>30.0,7.7,5.9,1.7,5.1,2,,,6.2,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170518,八千代橋,海老川,E,0,流心（中央）,0.4,船橋市,曇り,15,16.5,2.31,0,0,,>30.0,7.6,5.9,1.7,5.3,3,,,6.4,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170518,八千代橋,海老川,E,200,流心（中央）,0.4,船橋市,曇り,15.2,16.4,2.11,0.62,0.06,,>30.0,7.6,5.7,1.7,5.3,2,,,6.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170518,八千代橋,海老川,E,400,流心（中央）,0.4,船橋市,曇り,15.2,16.3,2.09,0,0,,>30.0,7.6,5.1,1.7,4.6,2,,,6.3,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170518,八千代橋,海老川,E,600,流心（中央）,0.4,船橋市,曇り,19.8,16.7,2.31,1.59,0.05,,>30.0,7.6,5.6,1.9,4.5,2,,,6.5,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170518,八千代橋,海老川,E,800,流心（中央）,0.4,船橋市,曇り,21.6,18.5,2.46,1.51,0.04,,>30.0,7.6,5.4,1.5,4.1,2,,,6.1,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170518,八千代橋,海老川,E,1000,流心（中央）,0.4,船橋市,曇り,22.8,20.1,2.32,1.82,0.05,,>30.0,7.6,5.4,1.4,4.9,2,,,6.5,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170615,八千代橋,海老川,E,915,流心（中央）,0.4,船橋市,曇り,23.7,20.2,2.42,4.21,0.1,,>30.0,7.7,5.3,1.5,5.8,1,3.50E+05,<0.5,6.1,0.41,0.007,<0.00006,0.016,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.17,0.24,4.8,0.7,5,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,<0.0006,0.6,,0.37,,,3.2,,940,,2700,<0.05,<0.002,<0.001,,,,,,<0.0006,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,0.05,0.0005,<0.001,<0.1,<0.00007,<0.002,<0.0003
11090,20170615,八千代橋,海老川,E,1315,流心（中央）,0.3,船橋市,曇り,25.8,22.3,1.53,2.52,0.1,,>30.0,7.7,5.5,1.5,5.2,3,3.30E+04,,5.8,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,1200,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170712,八千代橋,海老川,E,915,流心（中央）,0.4,船橋市,晴れ,27.5,26.9,2.37,5.6,0.14,,>30.0,7.7,4.5,1.6,5.5,2,,,6.3,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,4.3,,4.7,,,,,,,,1,,0.45,,,2.7,,410,,1100,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170712,八千代橋,海老川,E,1317,流心（中央）,0.3,船橋市,晴れ,32.8,26.9,1.53,2.01,0.08,,>30.0,7.7,5,1.6,5.2,3,,,6.9,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,550,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170824,八千代橋,海老川,E,915,流心（中央）,0.4,船橋市,曇り,32.8,26.9,2.12,5.64,0.15,,>30.0,7.9,5.9,1.8,5.6,2,3.30E+04,<0.5,6.4,0.49,0.01,<0.00006,0.0073,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,0.17,0.27,5.2,,5.5,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.35,,0.46,,,3,,740,,2200,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170824,八千代橋,海老川,E,1335,流心（中央）,0.3,船橋市,曇り,36.3,28.9,1.6,0,0,,>30.0,8.1,8.5,3.5,5.9,7,2.40E+04,,5.1,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,1300,,4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170914,八千代橋,海老川,E,913,流心（中央）,0.4,船橋市,晴れ,27.2,24.3,2.29,0,0,,>30.0,7.6,4.6,1.4,4.7,2,,,5.8,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,4.1,,4.3,,,,,,,,0.61,,0.39,,,2.6,,1100,,3500,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170914,八千代橋,海老川,E,1309,流心（中央）,0.4,船橋市,晴れ,28.4,26.8,2.49,2.11,0.05,,>30.0,7.7,4.8,2.1,5,3,,,4.9,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,1500,,4900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170925,八千代橋,海老川,E,1000,流心（中央）,0.5,船橋市,晴れ,25.6,23.6,2.63,2.73,0.1,,>30.0,7.6,4.9,1.6,5.2,2,,,7,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170925,八千代橋,海老川,E,1200,流心（中央）,0.4,船橋市,晴れ,30.2,24.9,2.26,3,0.08,,>30.0,7.6,5.9,1.1,4.1,2,,,7.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170925,八千代橋,海老川,E,1400,流心（中央）,0.3,船橋市,晴れ,29.5,26,1.99,2.21,0.1,,>30.0,7.7,6.4,1.3,4.8,2,,,6.6,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170925,八千代橋,海老川,E,1600,流心（中央）,0.4,船橋市,晴れ,27.4,24.6,2.41,0.11,0.01,,>30.0,7.7,6.4,1.2,4.6,2,,,7.1,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170925,八千代橋,海老川,E,1800,流心（中央）,0.5,船橋市,晴れ,25.5,23.5,2.93,1.11,0.08,,>30.0,7.7,6.5,1.4,4.4,2,,,6.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170925,八千代橋,海老川,E,2000,流心（中央）,0.5,船橋市,晴れ,24.6,23.1,2.88,0.66,0.05,,>30.0,7.7,6.6,1.3,4.8,3,,,6.3,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170925,八千代橋,海老川,E,2200,流心（中央）,0.5,船橋市,晴れ,22.9,22.6,2.5,1.84,0.07,,>30.0,7.7,6,1.7,4.7,2,,,7.7,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170926,八千代橋,海老川,E,0,流心（中央）,0.3,船橋市,晴れ,22.3,22.5,1.88,1.84,0.06,,>30.0,7.7,5.7,1.5,4.9,2,,,7.1,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170926,八千代橋,海老川,E,200,流心（中央）,0.3,船橋市,晴れ,21.2,21.7,1.74,1.12,0.05,,>30.0,7.6,5.4,1.8,5.5,2,,,7.1,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170926,八千代橋,海老川,E,400,流心（中央）,0.4,船橋市,晴れ,20,21.2,2,0,0,,>30.0,7.6,5.5,1.9,5,2,,,6.6,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170926,八千代橋,海老川,E,600,流心（中央）,0.4,船橋市,晴れ,20.6,21.4,2.38,0.03,0.01,,>30.0,7.6,5,1.6,5.2,2,,,6,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170926,八千代橋,海老川,E,800,流心（中央）,0.5,船橋市,晴れ,24.2,22.2,2.74,0.82,0.04,,>30.0,7.6,4.5,1.8,5,3,,,5.4,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20170926,八千代橋,海老川,E,1000,流心（中央）,0.5,船橋市,晴れ,24.8,24.6,2.61,0.43,0.03,,>30.0,7.6,5.3,2.2,5.2,3,,,5.1,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20171011,八千代橋,海老川,E,914,流心（中央）,0.5,船橋市,曇り,24.3,21.8,2.75,3.18,0.17,,>30.0,7.6,5.8,1.7,4.8,2,,,5.5,0.38,0.007,,0.01,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.22,4.3,,4.5,,,,,,,,0.86,,0.34,,,2.9,,1200,,3700,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20171011,八千代橋,海老川,E,1310,流心（中央）,0.4,船橋市,曇り,25.6,22.1,2.29,1.65,0.11,,>30.0,7.6,6.2,1.5,4.7,2,,,6.2,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,720,,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20171101,八千代橋,海老川,E,912,流心（中央）,0.3,船橋市,晴れ,13.9,14.8,1.72,0.94,0.11,,>30.0,7.7,6.8,1.2,2.7,1,,,6.6,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,5.5,,5.6,,,,,,,,0.6,,0.19,,,2.1,,600,,1700,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20171101,八千代橋,海老川,E,1312,流心（中央）,0.5,船橋市,晴れ,19.2,16.1,2.73,0,0,,>30.0,7.7,7.2,1.2,2.8,2,,,6.3,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,550,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20171212,八千代橋,海老川,E,910,流心（中央）,0.4,船橋市,晴れ,7.4,9.2,2.41,0,0,,>30.0,7.7,7.5,2.9,5.1,2,7.90E+04,<0.5,7.5,0.37,0.009,<0.00006,0.028,<0.0003,<0.1,0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,0.27,6.5,0.2,6.7,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.6,,0.34,,,2.7,,310,,820,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20171212,八千代橋,海老川,E,1315,流心（中央）,0.5,船橋市,晴れ,9.7,11.4,2.53,3.12,0.13,,>30.0,7.7,8.3,1.9,4.4,2,2.40E+04,,7.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,230,,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180111,八千代橋,海老川,E,915,流心（中央）,0.4,船橋市,晴れ,6.3,7.2,2.31,0.9,0.11,,>30.0,7.6,7.7,4.5,5.4,2,,,9,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,5.9,,6.2,,,,,,,,1.3,,0.4,,,2.4,,250,,660,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180111,八千代橋,海老川,E,1316,流心（中央）,0.4,船橋市,晴れ,11,9.8,2.44,2.69,0.08,,>30.0,7.6,7.7,2.6,4.5,1,,,10,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,300,,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180207,八千代橋,海老川,E,915,流心（中央）,0.5,船橋市,晴れ,1.3,6,2.83,2.19,0.32,,>30.0,7.6,7.7,1.5,4.3,2,1.30E+05,<0.5,9.7,0.38,0.006,0.00017,0.033,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,0.25,0.21,5.1,,5.4,,<0.005,<0.01,0.1,<0.1,<0.02,,1.3,,0.33,,,2.8,,1200,,1800,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180207,八千代橋,海老川,E,1310,流心（中央）,0.3,船橋市,晴れ,9.6,8.2,1.99,3.59,0.12,,>30.0,7.6,8.9,2.1,4.3,2,2.20E+04,,11,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,420,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180313,八千代橋,海老川,E,914,流心（中央）,0.3,船橋市,晴れ,11.9,11.3,1.86,1.85,0.14,,>30.0,7.5,6.9,2.2,3.6,2,,,8.5,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,5.4,,5.7,,,,,,,,1.4,,0.31,,,2.5,,530,,1500,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180313,八千代橋,海老川,E,1316,流心（中央）,0.4,船橋市,晴れ,15.6,13.9,2.22,0.43,0.05,,>30.0,7.6,7.8,2.5,4.1,2,,,7.9,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,380,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
