地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
11080,20180906,新花見川橋,印旛放水路下流,C,1010,混合,0.2,千葉市,晴れ,31.1,26.3,3.4,-13.7,<0.01,,7.9,6.1,1,4.9,11,7.90E+03,<1,2.7,0.13,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.005,0.18,0.08,2.1,>30.0,0.2,2.3,,<0.005,,,,,,0.26,,0.11,,,2,,250,,570,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20181017,新花見川橋,印旛放水路下流,C,950,上層（表層）,0.2,千葉市,晴れ,23,19.8,3.68,0.81,0.01,,7.7,6.4,1.1,4.2,4,,,2.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20181115,新花見川橋,印旛放水路下流,C,1010,下層,0.2,千葉市,晴れ,15.2,14.7,3.89,16.4,0.13,,8,8.4,1.2,4,5,,,3.5,0.1,0.004,0.00006,0.001,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,,0.24,0.19,3.2,>30.0,0.8,3.4,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.12,,0.084,,,<2,,970,,2700,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20181214,新花見川橋,印旛放水路下流,C,1020,流心（中央）,0.2,千葉市,晴れ,9.9,10.4,3.88,18.3,0.14,,7.8,8.8,1.4,4,4,1.70E+03,<1,2.5,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20190117,新花見川橋,印旛放水路下流,C,1005,流心（中央）,0.2,千葉市,晴れ,8.9,7.7,3.89,3.56,0.03,,8.1,11,3.2,4.8,10,,,3.3,0.13,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,0.001,<0.001,<0.0002,,,,<0.001,<0.005,0.45,0.05,2.8,>30.0,1.9,2.9,,,<0.01,<0.1,<0.1,<0.02,,0.06,,0.067,,,<2,,2000,,5500,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20190208,新花見川橋,印旛放水路下流,C,1025,流心（中央）,0.2,千葉市,晴れ,9.5,9.8,3.36,13.7,0.13,,7.9,9.4,2.6,4.3,6,,,3.1,0.1,0.008,0.00007,<0.0006,,,,,,,,,,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20190314,新花見川橋,印旛放水路下流,C,1040,流心（中央）,0.2,千葉市,晴れ,11.7,14.1,3.65,13.8,0.12,,7.6,8.4,1.5,3.7,4,7.90E+02,<1,2.4,0.098,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.005,0.43,0.06,1.9,>30.0,1.6,2,,<0.005,,,,,,0.28,,0.093,,,2,,1700,,4900,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180417,八千代橋,海老川,E,928,流心（中央）,0.3,船橋市,曇り,16.3,16,1.59,2.9,0.15,,7.6,5.2,2.1,5.4,2,,,5.9,0.4,0.017,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.26,4.6,>30.0,,4.9,,,,,,,,1,,0.34,,,2.8,,1000,,3300,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180417,八千代橋,海老川,E,1335,流心（中央）,0.3,船橋市,曇り,15.9,16.3,1.27,0,0,,7.7,5.2,1.9,4.7,4,,,4.3,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.6,,2200,,7800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180515,八千代橋,海老川,E,933,流心（中央）,0.31,船橋市,快晴,21.4,18.9,1.57,3.7,0.15,,7.6,5.9,1.9,4.5,2,,,4.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,3.5,>30.0,,3.6,,,,,,,,0.49,,0.19,,,2.3,,830,,2600,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180515,八千代橋,海老川,E,1331,流心（中央）,0.38,船橋市,快晴,26,23,1.9,0,0,,7.8,6.3,2.1,4.3,5,,,3.3,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.3,,1400,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180516,八千代橋,海老川,E,1000,流心（中央）,0.2,船橋市,晴れ,22.8,18.6,1.38,3.5,0.16,,7.5,5.5,2.2,4.7,2,,,5.4,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180516,八千代橋,海老川,E,1200,流心（中央）,0.2,船橋市,晴れ,24.6,21.4,1.15,0,0,,7.5,5.3,1.5,4.6,2,,,4.7,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180516,八千代橋,海老川,E,1400,流心（中央）,0.3,船橋市,晴れ,27.4,23.4,1.88,0,0,,7.6,5.9,1.5,4.9,6,,,4.2,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,4700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180516,八千代橋,海老川,E,1600,流心（中央）,0.5,船橋市,晴れ,23.4,23.7,2.82,0,0,,7.7,6.7,3.2,4.9,5,,,3.8,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,5900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180516,八千代橋,海老川,E,1800,流心（中央）,0.5,船橋市,晴れ,22.5,22.8,2.85,2.04,0.09,,7.7,6.2,2,4.4,4,,,4.1,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180516,八千代橋,海老川,E,2000,流心（中央）,0.5,船橋市,晴れ,21.4,21.8,2.88,0.9,0.04,,7.7,6.9,1.3,4.4,2,,,4.7,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180516,八千代橋,海老川,E,2200,流心（中央）,0.4,船橋市,晴れ,20.8,21.8,2.32,3.78,0.1,,7.7,7.1,1.7,4.9,2,,,5.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180517,八千代橋,海老川,E,0,流心（中央）,0.4,船橋市,晴れ,20.4,21.4,2.02,1.95,0.06,,7.7,6.2,1.8,4.6,2,,,5.4,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180517,八千代橋,海老川,E,200,流心（中央）,0.4,船橋市,曇り,21,21.2,2.37,0,0,,7.7,6.3,1.4,4.6,1,,,5.4,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180517,八千代橋,海老川,E,400,流心（中央）,0.5,船橋市,曇り,20.8,20.8,2.82,0,0,,7.7,6.4,1.3,4.5,1,,,4.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180517,八千代橋,海老川,E,600,流心（中央）,0.5,船橋市,曇り,20.8,21,2.87,0.91,0.04,,7.7,6.2,1.4,4.7,1,,,5.1,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180517,八千代橋,海老川,E,800,流心（中央）,0.5,船橋市,晴れ,22.4,20.4,2.64,4.53,0.1,,7.7,5.9,1.3,4.9,2,,,5.3,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180517,八千代橋,海老川,E,1000,流心（中央）,0.3,船橋市,曇り,23.2,20.2,1.76,5.12,0.19,,7.6,5.7,1.6,4.9,2,,,5.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180605,八千代橋,海老川,E,921,流心（中央）,0.5,船橋市,晴れ,26.2,22.8,2.34,1.18,0.09,,7.7,5.8,2.3,5.8,3,2.40E+05,<0.5,5.6,0.5,0.011,<0.00006,0.015,,<0.0003,<0.1,0.002,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.2,0.27,4.4,>30.0,0.6,4.7,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,<0.0006,0.36,,0.43,,,2.9,,890,,2800,<0.05,<0.002,<0.001,,,,,,<0.0006,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,0.04,0.0004,<0.001,<0.1,<0.00007,<0.002,<0.0003
11090,20180605,八千代橋,海老川,E,1335,流心（中央）,0.3,船橋市,晴れ,28.8,23.4,1.51,1.13,0.05,,7.9,7.4,1.7,5,2,3.30E+04,,6.4,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.4,,590,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180704,八千代橋,海老川,E,930,流心（中央）,0.5,船橋市,曇り,27.4,25.7,2.61,4.07,0.09,,7.9,6.3,3,5.6,3,,,6.1,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,5,>30.0,,5.3,,,,,,,,0.18,,0.39,,,3.4,,410,,1200,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180704,八千代橋,海老川,E,1329,流心（中央）,0.4,船橋市,晴れ,30,25.6,1.86,1.06,0.03,,7.8,6.1,1.4,4.8,2,,,6.6,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.6,,250,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180801,八千代橋,海老川,E,922,流心（中央）,0.5,船橋市,晴れ,29.8,25.2,2.52,5.48,0.13,,7.7,5.3,1.4,5.2,2,3.40E+04,<0.5,6,0.37,0.008,<0.00006,0.0098,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,0.12,0.25,5,>30.0,,5.2,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.37,,0.32,,,2.7,,410,,1100,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180801,八千代橋,海老川,E,1300,流心（中央）,0.3,船橋市,快晴,33.2,28.2,1.61,0.93,0.04,,7.8,6,<0.5,4.8,2,1.30E+05,,5.8,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.8,,660,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180907,八千代橋,海老川,E,940,流心（中央）,0.3,船橋市,曇り,27.6,25,1.5,1.24,0.05,,7.6,4.4,1.7,5.8,2,,,6.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,5.4,>30.0,,5.6,,,,,,,,0.43,,0.44,,,3.5,,450,,1200,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20180907,八千代橋,海老川,E,1320,流心（中央）,0.5,船橋市,晴れ,29.1,27.2,2.53,0,0,,8,7.4,3.5,6.2,6,,,5,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,3.8,,1000,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181010,八千代橋,海老川,E,915,流心（中央）,0.4,船橋市,晴れ,25.9,21.2,2.2,5.69,0.15,,7.6,5.7,1.3,5.1,2,,,6.3,0.37,0.008,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.32,5.2,>30.0,,5.5,,,,,,,,0.36,,0.32,,,2.8,,860,,2700,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181010,八千代橋,海老川,E,1305,流心（中央）,0.3,船橋市,晴れ,26.7,23.2,1.82,0,0,,7.6,5.2,1.4,3.8,1,,,5,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.4,,1800,,6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181022,八千代橋,海老川,E,1000,流心（中央）,0.3,船橋市,快晴,19.4,17.8,1.55,1.02,0.12,,7.5,4.9,1.4,3.6,2,,,6.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181022,八千代橋,海老川,E,1200,流心（中央）,0.3,船橋市,快晴,22.4,19.8,1.92,0.31,0.05,,7.5,4.5,1,3.4,2,,,5.2,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,6900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181022,八千代橋,海老川,E,1400,流心（中央）,0.5,船橋市,快晴,24.6,20.3,2.59,0.37,0.05,,7.6,6.1,1.2,3.2,2,,,4.8,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181022,八千代橋,海老川,E,1600,流心（中央）,0.5,船橋市,晴れ,22.4,20.2,2.79,1.18,0.16,,7.6,7.1,1.5,3.6,2,,,5.5,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181022,八千代橋,海老川,E,1800,流心（中央）,0.5,船橋市,晴れ,18.2,18.5,2.59,3.37,0.08,,7.7,7.4,1.2,4,2,,,6.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181022,八千代橋,海老川,E,2000,流心（中央）,0.3,船橋市,晴れ,17.2,18.2,1.93,3.35,0.12,,7.6,6.6,1.4,4.8,2,,,7,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181022,八千代橋,海老川,E,2200,流心（中央）,0.2,船橋市,晴れ,15.2,18.8,1.49,0.9,0.14,,7.5,5.7,1,4.6,2,,,6.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181023,八千代橋,海老川,E,0,流心（中央）,0.3,船橋市,晴れ,16.8,17.7,1.83,0.27,0.06,,7.5,5.4,1.2,4.5,2,,,6,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181023,八千代橋,海老川,E,200,流心（中央）,0.4,船橋市,晴れ,14.2,18.2,2.43,0.39,0.08,,7.5,4.6,1.2,3.8,2,,,4.9,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181023,八千代橋,海老川,E,400,流心（中央）,0.5,船橋市,曇り,14,17.4,2.61,0.83,0.11,,7.5,5.1,1.3,4.6,2,,,5.5,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181023,八千代橋,海老川,E,600,流心（中央）,0.5,船橋市,曇り,15.8,17,2.52,2.78,0.07,,7.5,6.1,1.1,4.8,2,,,6.1,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181023,八千代橋,海老川,E,800,流心（中央）,0.3,船橋市,雨,13.8,16.9,1.96,2.45,0.15,,7.5,5.6,1.2,4.6,2,,,6.6,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181023,八千代橋,海老川,E,1000,流心（中央）,0.2,船橋市,雨,14.4,17.9,1.48,2.9,0.12,,7.5,4.9,1.4,3.9,2,,,5.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181101,八千代橋,海老川,E,926,流心（中央）,0.5,船橋市,晴れ,15.3,16,2.29,0.25,0.04,,7.6,6.5,1.6,4.1,1,,,6.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,5.3,>30.0,,5.5,,,,,,,,0.41,,0.36,,,2.9,,1000,,3100,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181101,八千代橋,海老川,E,1324,流心（中央）,0.5,船橋市,快晴,21,17.3,2.47,2.28,0.05,,7.6,7,1.3,3.8,2,,,5.8,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.6,,1300,,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181205,八千代橋,海老川,E,915,流心（中央）,0.4,船橋市,曇り,18.6,15.2,1.99,2.94,0.09,,7.7,5.4,1.3,4.6,3,7.90E+04,<0.5,6.8,0.41,0.011,<0.00006,0.013,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.19,0.32,5.8,>30.0,0.5,6.1,<0.005,<0.005,<0.01,0.1,<0.1,<0.02,,0.66,,0.38,,,2.7,,720,,2100,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20181205,八千代橋,海老川,E,1342,流心（中央）,0.53,船橋市,晴れ,22,17.2,2.67,0.41,0.03,,7.6,5.9,0.9,3.6,2,4.60E+04,,5.2,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.4,,1800,,6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190108,八千代橋,海老川,E,940,流心（中央）,0.5,船橋市,晴れ,4.8,8.4,2.51,2.38,0.1,,7.6,7.8,2.4,5.6,2,,,8.1,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,6,>30.0,,6.2,,,,,,,,0.58,,0.46,,,3.2,,860,,2700,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190108,八千代橋,海老川,E,1218,流心（中央）,0.4,船橋市,晴れ,8.2,8.4,2.01,1.42,0.07,,7.5,8.3,2.3,5,1,,,8.7,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,3,,550,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190215,八千代橋,海老川,E,917,流心（中央）,0.46,船橋市,曇り,4.1,7.4,2.32,0.34,0.04,,7.5,7.4,2.2,5.7,4,1.70E+05,<0.5,6.9,0.57,0.012,<0.00006,0.033,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,0.23,0.21,5.2,>30.0,,5.4,,<0.005,<0.01,<0.1,<0.1,<0.02,,1.1,,0.5,,,3.5,,890,,2700,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190215,八千代橋,海老川,E,1300,流心（中央）,0.48,船橋市,雨,4.3,7.8,2.4,0.54,0.05,,7.5,7.4,2.3,5.7,4,7.90E+04,,7.1,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,3.4,,930,,2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190313,八千代橋,海老川,E,929,流心（中央）,0.6,船橋市,晴れ,12.9,12.4,2.76,0.18,0.02,,7.6,6.8,2.2,5.9,3,,,6.2,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,4.6,>30.0,,4.8,,,,,,,,0.76,,0.35,,,3.4,,530,,1500,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20190313,八千代橋,海老川,E,1250,流心（中央）,0.4,船橋市,晴れ,16.4,13.7,2.2,2.26,0.06,,7.6,7.2,2.2,5.3,3,,,6.3,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,3.2,,570,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
