地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,ＰＦОＳ,ＰＦОＳ（直鎖体）,ＰＦОＡ,ＰＦОＡ（直鎖体）,ＰＦОＳ及びＰＦОＡ,クロロホルム,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
11010,20210827,浅井橋,養老川中流,B,1128,流心（中央）,0.2,市原市,晴れ,35.4,29.7,1.9,5.01,0.04,,8.3,9.3,2,5.3,3,1.40E+02,,0.73,0.099,0.001,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.13,<0.03,0.3,>30.0,<0.1,0.33,<0.005,<0.005,<0.01,0.1,<0.1,<0.02,,<0.03,,0.06,,,3,,27,,9,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20210921,浅井橋,養老川中流,B,957,流心（中央）,0.2,市原市,晴れ,27.4,22.8,0.5,6.33,0.37,,8.3,10,2,6.6,13,4.90E+02,,0.88,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,<0.03,,0.049,,,3.9,,25,,8,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20211007,浅井橋,養老川中流,B,1206,流心（中央）,0.14,市原市,曇り,30.8,21.6,0.27,5.86,0.3,,8,8.8,1.7,5.6,14,3.30E+02,,0.93,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.04,,0.095,,,3.2,,21,,7,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20211104,浅井橋,養老川中流,B,1045,流心（中央）,0.2,市原市,晴れ,22.9,16.2,0.45,4,0.27,,8.3,10,1.4,5,14,2.40E+04,,0.94,0.12,0.002,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.12,<0.03,0.6,>30.0,<0.1,0.63,<0.005,<0.005,<0.01,0.2,<0.1,<0.02,<0.0006,<0.03,,0.1,,,3.1,,28,,9,<0.05,<0.002,<0.001,,,,,,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,0.09,0.0002,,,,,,<0.0006,,,,,
11010,20211220,浅井橋,養老川中流,B,1201,流心（中央）,0.2,市原市,快晴,15.8,9.1,0.54,6.27,0.35,,8,11,1.2,3.6,5,7.00E+02,,0.96,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.08,,0.086,,,2,,26,,9,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20220105,浅井橋,養老川中流,B,1053,流心（中央）,0.19,市原市,快晴,11.3,5.1,0.38,3.28,0.23,,8.2,13,0.9,3.6,2,4.90E+02,,0.99,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.09,,0.065,,,1.7,,30,,10,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20220216,浅井橋,養老川中流,B,943,流心（中央）,0.2,市原市,晴れ,13.4,6.9,0.55,6.74,0.32,,8.5,13,3.6,5.8,11,4.90E+03,,1,0.11,0.002,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.11,<0.03,0.29,>30.0,<0.1,0.32,<0.005,<0.005,0.02,0.3,<0.1,<0.02,,0.05,,0.041,,,2.9,,30,,9,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20220303,浅井橋,養老川中流,B,956,流心（中央）,0.17,市原市,晴れ,18.1,11,0.33,2.15,0.19,,8.3,13,3.3,5.5,9,4.90E+03,,0.92,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,<0.03,,0.052,,,2,,28,,9,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20210427,養老大橋,養老川下流,C,1058,流心（中央）,0.2,市原市,晴れ,19.9,19.6,0.69,13.6,0.12,,8.4,12,5.2,7.2,13,3.30E+02,,0.82,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,<0.03,,0.038,,,3.9,,2900,,12000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20210513,養老大橋,養老川下流,C,1135,流心（中央）,0.2,市原市,時々雨,19.8,20.6,0.71,14.4,0.13,,7.9,6.2,1.6,4.1,6,3.30E+03,,0.77,0.1,0.003,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.03,0.13,>30.0,,0.16,<0.005,<0.005,<0.01,<0.1,0.1,<0.02,,0.2,,0.074,,,2.2,,2700,,12000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20210609,養老大橋,養老川下流,C,1014,流心（中央）,0.2,市原市,晴れ,31.4,27.4,1.27,9.35,0.08,,8.1,5.9,1.8,5.7,10,1.40E+03,,0.7,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,,>30.0,1.2,,,,,,,,,0.07,,0.1,,,3.8,,1400,,7100,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20210729,養老大橋,養老川下流,C,1350,流心（中央）,0.2,市原市,晴れ,34.9,30.1,1.26,16.7,0.09,,8.3,10,4.6,6.6,10,7.00E+01,,0.92,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,<0.03,,0.051,,,3.7,,1800,,8200,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20210827,養老大橋,養老川下流,C,1317,流心（中央）,0.2,市原市,晴れ,34.9,31.7,2.49,22.7,0.13,,8.1,6.1,2.8,5.7,10,2.20E+02,,0.96,0.1,0.002,,,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.31,<0.03,0.13,>30.0,1.2,0.16,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.16,,0.064,,,3.1,,1300,,7400,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20210921,養老大橋,養老川下流,C,1053,流心（中央）,0.2,市原市,晴れ,28.3,24.3,0.86,14.1,0.16,,8,7.8,1.5,6.4,14,1.10E+03,,0.77,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.09,,0.081,,,3.4,,790,,2900,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20211007,養老大橋,養老川下流,C,1125,流心（中央）,0.2,市原市,曇り,24.8,22.7,1.36,22.4,0.18,,7.9,7.5,1.2,4.8,12,4.90E+01,,1,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,>30.0,0.8,,,,,,,,,0.07,,0.039,,,2.7,,1000,,3900,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20211104,養老大橋,養老川下流,C,1000,流心（中央）,0.2,市原市,晴れ,19.8,17.8,1.5,19.7,0.19,,8,8.1,1.1,3.8,9,1.10E+03,,1.1,0.1,0.003,<0.00006,0.0008,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.03,0.62,>30.0,,0.65,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,<0.0006,0.07,,0.09,,,2.4,,1800,,8800,<0.05,<0.002,<0.001,,,,,,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,0.08,0.0011,,,,,,<0.0006,<0.001,<0.1,<0.00007,<0.002,<0.0003
11020,20211220,養老大橋,養老川下流,C,1117,流心（中央）,0.2,市原市,快晴,15.1,9.4,0.9,19.3,0.11,,7.9,11,0.6,3.9,6,2.70E+03,,1.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.08,,0.037,,,2,,570,,2100,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20220105,養老大橋,養老川下流,C,1241,流心（中央）,0.2,市原市,快晴,10.6,6.4,3.59,19.2,0.09,,8,12,0.7,2.8,5,1.30E+02,,1.2,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,>30.0,0.8,,,,,,,,,0.09,,0.065,,,1.7,,1000,,3800,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20220216,養老大橋,養老川下流,C,1028,流心（中央）,0.2,市原市,晴れ,9.4,8.1,0.76,35.6,0.19,,8.4,13,2.3,5.4,14,3.30E+03,,0.99,0.11,0.002,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.03,0.37,>30.0,,0.4,<0.005,<0.005,0.01,0.1,<0.1,<0.02,,<0.03,,0.045,,,3.2,,560,,2000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20220303,養老大橋,養老川下流,C,1111,流心（中央）,0.2,市原市,晴れ,13.1,12.6,1.67,12.7,0.11,,8.1,10,2.3,4.2,6,1.30E+03,,0.89,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.1,,0.035,,,2,,2200,,8400,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20210415,新瀬又橋,村田川,C,954,流心（中央）,0.2,市原市,晴れ,13.8,14.3,1.59,0.78,0.1,,8.2,9.7,0.8,3.3,7,2.40E+03,,1.4,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,<0.03,,0.032,,,1.5,,23,,9,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20210513,新瀬又橋,村田川,C,940,流心（中央）,0.2,市原市,晴れ,17,15.7,1.5,0.7,0.07,,7.9,9.4,1,3.5,5,3.30E+03,,1.6,0.051,0.002,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.08,<0.03,1.5,>30.0,<0.1,1.5,<0.005,<0.005,<0.01,0.1,<0.1,<0.02,,<0.03,,0.039,,,1.1,,28,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20210609,新瀬又橋,村田川,C,1140,流心（中央）,0.2,市原市,晴れ,30.1,19.9,1.48,0.69,0.08,,8.2,8.7,<0.5,2.5,7,7.00E+02,,1.4,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,<0.03,,0.043,,,1.1,,27,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20210728,新瀬又橋,村田川,C,1025,流心（中央）,0.2,市原市,晴れ,30,22,1.55,0.7,0.07,,7.8,9.2,1,4.3,11,1.70E+04,,1.2,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,<0.03,,0.045,,,2.1,,25,,9,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20210810,新瀬又橋,村田川,C,1020,流心（中央）,0.2,市原市,晴れ,34,22.5,2.23,0.92,0.07,,8,8.2,0.8,3.4,10,7.00E+03,,1.2,0.065,0.002,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.09,<0.03,1.1,>30.0,<0.1,1.1,<0.005,<0.005,<0.01,0.3,<0.1,<0.02,,0.03,,0.053,,,1.6,,24,,9,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20210921,新瀬又橋,村田川,C,1012,流心（中央）,0.2,市原市,晴れ,27,18.9,1.94,0.94,0.07,,8.1,8.9,0.7,2.9,6,1.40E+03,,1.4,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.03,,0.04,,,1.4,,26,,10,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20211007,新瀬又橋,村田川,C,955,流心（中央）,0.2,市原市,曇り,22.2,18.3,1.86,0.86,0.08,,8.1,9,0.8,2.7,7,1.30E+03,,1.3,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,<0.03,,0.05,,,1.1,,26,,10,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20211104,新瀬又橋,村田川,C,1212,流心（中央）,0.2,市原市,晴れ,21,15.8,1.79,0.78,0.07,,8.2,9.6,<0.5,2.1,3,1.40E+03,,1.5,0.046,0.001,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.09,<0.03,1.4,>30.0,<0.1,1.4,<0.005,<0.005,<0.01,0.4,<0.1,<0.02,,<0.03,,0.04,,,1,,27,,10,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20211220,新瀬又橋,村田川,C,946,流心（中央）,0.2,市原市,快晴,6.1,9.2,1.86,0.71,0.07,,8,11,<0.5,1.9,2,7.00E+02,,1.6,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,<0.03,,0.035,,,0.9,,25,,10,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20220118,新瀬又橋,村田川,C,1026,流心（中央）,0.2,市原市,快晴,14.5,8.9,1.56,0.74,0.08,,7.9,11,<0.5,1.4,3,2.30E+02,,1.6,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,<0.03,,0.031,,,0.7,,25,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20220216,新瀬又橋,村田川,C,1154,流心（中央）,0.2,市原市,晴れ,10,10.1,1.64,0.72,0.07,,8.2,11,0.5,2.3,5,1.10E+04,,1.6,0.05,0.002,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,1.6,>30.0,<0.1,1.6,<0.005,<0.005,<0.01,0.4,<0.1,<0.02,,0.05,,0.039,,,1.2,,24,,9,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20220303,新瀬又橋,村田川,C,1015,流心（中央）,0.2,市原市,晴れ,12.9,11.9,2.21,0.44,0.04,,8.1,9.5,0.6,2.5,10,7.00E+02,,1.7,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.03,,0.049,,,1.1,,25,,9,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20210415,江川橋,村田川,C,1042,流心（中央）,0.2,市原市,晴れ,16.5,15.3,0.79,1.6,0.12,,8.2,10,1.3,4.3,15,4.90E+03,,1.5,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.13,,0.087,,,2.2,,28,,17,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20210513,江川橋,村田川,C,1030,流心（中央）,0.2,市原市,晴れ,17.1,16.4,0.75,1.67,0.13,,7.9,9.6,1.2,3.6,6,3.30E+04,,1.6,0.082,0.005,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.1,<0.03,1.2,>30.0,<0.1,1.2,<0.005,<0.005,<0.01,0.1,<0.1,<0.02,,0.11,,0.061,,,1.7,,33,,24,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20210609,江川橋,村田川,C,1055,流心（中央）,0.2,市原市,晴れ,29.5,21.3,0.73,1.74,0.14,,8.2,9.8,0.6,3.5,8,2.60E+02,,1.3,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.03,,0.066,,,1.6,,33,,23,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20210728,江川橋,村田川,C,1108,流心（中央）,0.2,市原市,晴れ,31,23.6,1.24,3.51,0.17,,7.9,8.5,1.5,5.7,11,1.30E+04,,1.2,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.04,,0.06,,,2.8,,26,,13,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20210810,江川橋,村田川,C,1117,流心（中央）,0.2,市原市,晴れ,30.9,23.4,0.82,2.74,0.2,,8.1,9.9,0.8,3.5,9,3.30E+03,,1.3,0.077,0.002,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.1,<0.03,1.1,>30.0,<0.1,1.1,<0.005,<0.005,<0.01,0.2,<0.1,<0.02,,0.05,,0.069,,,1.6,,29,,16,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20210921,江川橋,村田川,C,1143,流心（中央）,0.2,市原市,晴れ,27.3,19.9,0.74,2.3,0.18,,8.2,9.3,0.8,3,6,2.70E+03,,1.3,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.05,,0.052,,,1.4,,30,,15,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20211007,江川橋,村田川,C,1035,流心（中央）,0.2,市原市,曇り,22.8,18.5,0.79,2.53,0.2,,8.2,7.2,0.9,2.8,5,7.90E+03,,1.3,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.04,,0.05,,,1.2,,31,,17,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20211104,江川橋,村田川,C,1125,流心（中央）,0.2,市原市,晴れ,20.8,15.2,0.92,2.34,0.18,,8.3,10,<0.5,2.3,2,4.90E+03,,1.4,0.057,0.001,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.11,<0.03,1.3,>30.0,<0.1,1.3,<0.005,<0.005,<0.01,0.3,<0.1,<0.02,,0.03,,0.05,,,1.1,,30,,14,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20211220,江川橋,村田川,C,1038,流心（中央）,0.2,市原市,快晴,8.5,9.2,1.01,2.39,0.14,,8.1,11,<0.5,2.1,2,3.30E+03,,1.6,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.09,,0.054,,,1.1,,30,,17,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20220118,江川橋,村田川,C,1245,流心（中央）,0.2,市原市,快晴,12.4,8.6,1.1,2.54,0.14,,8.2,12,0.5,1.9,3,3.30E+02,,1.5,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.08,,0.045,,,0.8,,32,,22,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20220216,江川橋,村田川,C,1004,流心（中央）,0.2,市原市,晴れ,6.9,9,1.03,2.39,0.13,,8.2,12,0.8,2.5,5,1.70E+04,,1.5,0.062,0.002,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.09,<0.03,1.3,>30.0,<0.1,1.3,<0.005,<0.005,<0.01,0.4,<0.1,<0.02,,0.12,,0.046,,,1.3,,28,,14,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041,20220303,江川橋,村田川,C,1152,流心（中央）,0.2,市原市,晴れ,16.2,12.6,0.79,2.06,0.15,,8.2,11,0.6,2.2,6,3.30E+02,,1.7,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.08,,0.059,,,1,,32,,19,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
