地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,ＰＦОＳ,ＰＦОＳ（直鎖体）,ＰＦОＡ,ＰＦОＡ（直鎖体）,ＰＦОＳ及びＰＦОＡ,クロロホルム,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
11050,20210415,新村田橋,村田川,C,1245,流心（中央）,0.2,市原市,晴れ,26.5,17.6,0.85,3.91,0.2,,8,9.6,1,5.4,17,1.10E+04,,2.7,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,>30.0,0.7,,,,,,,,,0.71,,0.075,,,2.4,,880,,3300,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20210513,新村田橋,村田川,C,1143,流心（中央）,0.2,市原市,晴れ,17.3,18.1,0.66,4.33,0.25,,7.7,7.3,1.3,4.8,12,4.90E+03,,2.8,0.12,0.006,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.11,0.98,>30.0,,1,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,1.2,,0.078,,,2,,1700,,6900,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20210609,新村田橋,村田川,C,947,流心（中央）,0.2,市原市,晴れ,28.4,24,0.79,3.74,0.18,,8,8,1.1,4.6,11,1.30E+04,,2.6,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,1.2,,0.1,,,2.6,,1400,,5900,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20210728,新村田橋,村田川,C,1315,流心（中央）,0.2,市原市,晴れ,34,25.3,0.83,3.6,0.09,,7.8,7.9,1.2,5.1,6,1.30E+04,,1.7,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,>30.0,0.2,,,,,,,,,0.51,,0.067,,,2.9,,390,,1500,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20210810,新村田橋,村田川,C,1224,流心（中央）,0.2,市原市,晴れ,32.7,25.5,1.22,4.41,0.18,,7.9,6.4,0.8,2.6,9,7.90E+03,,2.2,0.11,0.003,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.06,0.84,>30.0,,0.9,<0.005,<0.005,<0.01,<0.1,0.1,<0.02,,0.74,,0.096,,,1.9,,1200,,4500,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20210921,新村田橋,村田川,C,1103,流心（中央）,0.2,市原市,晴れ,26.4,22.3,0.92,3.69,0.13,,7.9,7.5,0.9,3.1,6,3.30E+03,,2.1,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.91,,0.072,,,1.8,,1500,,5900,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20211007,新村田橋,村田川,C,1125,流心（中央）,0.2,市原市,曇り,22.3,20.6,0.73,3.3,0.11,,8,8.1,0.8,3.1,4,2.70E+02,,2,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.64,,0.065,,,1.6,,1300,,4900,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20211104,新村田橋,村田川,C,1023,流心（中央）,0.2,市原市,晴れ,20,17.4,0.95,3.51,0.09,,8.1,8.4,0.6,2.7,2,1.30E+04,,2,0.084,0.003,<0.00006,0.0009,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.24,0.06,1.1,>30.0,0.9,1.2,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,<0.0006,0.7,,0.071,,,1.4,,1100,,4000,<0.05,<0.002,<0.001,,,,,,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,0.09,0.0007,,,,,,<0.0006,<0.001,<0.1,<0.00007,<0.002,<0.0003
11050,20211220,新村田橋,村田川,C,1124,流心（中央）,0.2,市原市,快晴,9.8,10.2,1,4.18,0.08,,7.9,10,<0.5,2.4,2,1.10E+03,,2,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.53,,0.071,,,1.3,,460,,1700,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20220118,新村田橋,村田川,C,1114,流心（中央）,0.2,市原市,快晴,14.6,9.4,0.98,1.29,0.03,,7.9,10,<0.5,2.2,2,3.30E+03,,2.6,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,>30.0,0.4,,,,,,,,,0.96,,0.058,,,1.3,,580,,2100,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20220216,新村田橋,村田川,C,1059,流心（中央）,0.2,市原市,晴れ,8.1,9.6,0.91,6.97,0.15,,8,11,<0.5,2,3,7.90E+03,,2,0.068,0.004,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.06,1.2,>30.0,,1.3,<0.005,<0.005,<0.01,<0.1,0.1,<0.02,,0.76,,0.055,,,1.6,,620,,2200,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050,20220303,新村田橋,村田川,C,1105,流心（中央）,0.2,市原市,晴れ,13.9,12.1,0.95,6.11,0.15,,8,11,0.7,2.9,3,7.90E+03,,2.4,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.9,,0.063,,,1.5,,940,,5600,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20210408,都橋,都川,E,840,流心（中央）,0.2,千葉市,晴れ,12,14.3,2.94,5.95,0.14,,7.6,7.6,0.8,3.8,2,,,2,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20210519,都橋,都川,E,1019,流心（中央）,0.2,千葉市,雨,18,18.4,3.69,2.72,0.05,,7.8,7,<0.5,3.2,2,,,2.1,0.11,0.004,0.00011,0.008,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.17,0.06,2,>30.0,0.7,2,<0.005,<0.005,<0.01,0.1,<0.1,<0.02,,0.15,,0.11,,,,,880,,2900,<0.05,,0.005,,,,,,,,,,,,,,,,,,,,,,,<0.007,,,,,,,,,,,,,,,
11060,20210609,都橋,都川,E,800,流心（中央）,0.2,千葉市,晴れ,22.5,21.7,2.92,4.71,0.13,,8,6.8,0.8,3.2,2,1.10E+04,<0.5,2.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,<0.0006,,,,,,,,,,,,,,,,,,,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,,<0.0002,<0.00004,0.09,0.0008,0.0000036,0.0000018,0.0000093,0.0000082,0.000012,<0.0006,<0.001,<0.1,<0.00007,<0.002,<0.0003
11060,20210708,都橋,都川,E,800,流心（中央）,0.2,千葉市,曇り,24.3,21.6,2.86,2.75,0.08,,8,6.1,0.5,2.7,2,,,2.1,0.075,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,,0.23,0.03,1.7,>30.0,1,1.8,,,,,,,,0.09,,0.063,,,1.5,,1200,,3800,<0.05,<0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20210820,都橋,都川,E,810,流心（中央）,0.2,千葉市,晴れ,28.7,24.3,2.27,2.62,0.08,,8,7.5,<0.5,2.9,1,,,2.3,0.069,0.003,0.00011,0.0042,,,,,,,,,<0.0005,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,<0.01,0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20210929,都橋,都川,E,825,流心（中央）,0.2,千葉市,晴れ,21.5,19.3,3.25,-0.68,<0.00,,8.3,6.1,<0.5,2.4,3,4.60E+03,<0.5,2.8,0.1,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,0.23,<0.03,2,>30.0,1,2,,<0.005,,,,,,0.07,,0.07,,,1.1,,1200,,3900,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20211007,都橋,都川,E,800,流心（中央）,0.2,千葉市,曇り,21.1,20,3.26,7.05,0.14,,8,7.9,<0.5,2.8,2,,,2.6,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20211125,都橋,都川,E,755,流心（中央）,0.2,千葉市,晴れ,7,11.5,3.48,6.02,0.11,,7.9,9.9,<0.5,2.4,1,,,2.9,0.059,0.003,<0.00006,0.0041,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,,<0.08,<0.03,2.2,>30.0,0.1,2.2,,0.018,<0.01,0.1,<0.1,<0.02,,0.03,,0.058,,,1.1,,180,,440,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20211210,都橋,都川,E,800,流心（中央）,0.2,千葉市,晴れ,8.5,10.8,2.9,1.02,0.02,,7.9,10,0.5,2.3,2,1.40E+03,<0.5,2.6,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20220113,都橋,都川,E,805,流心（中央）,0.2,千葉市,晴れ,5.2,7.2,2.88,2.93,0.07,,7.9,10,<0.5,2.3,1,,,3.2,0.056,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,0.09,0.04,2.4,>30.0,0.3,2.4,,,,,,,,0.06,,0.05,,,1,,400,,1000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20220216,都橋,都川,E,750,流心（中央）,0.2,千葉市,晴れ,3.6,7.3,3.08,6.2,0.12,,8,10,1.5,2,2,,,3,0.073,0.004,0.00011,0.0083,,,,,,,,,,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,<0.01,0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11060,20220310,都橋,都川,E,800,流心（中央）,0.2,千葉市,晴れ,7.5,10,3.14,8.1,0.15,,8,8.9,1,2.5,<1,1.30E+03,<0.5,2.9,0.075,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,0.08,0.03,2.4,>30.0,0.2,2.4,,<0.005,,,,,,<0.03,,0.072,,,1.1,,360,,1000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20210408,日本橋,葭川,E,905,流心（中央）,0.2,千葉市,晴れ,12.2,13.1,2.77,0.66,0.03,,7.8,7.6,1.5,3.5,1,,,3.2,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20210519,日本橋,葭川,E,1042,流心（中央）,0.2,千葉市,雨,18.3,18.2,3.1,0.63,0.03,,7.9,7.3,0.9,3.2,1,,,3,0.11,0.008,0.00015,0.0024,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.1,0.04,3.4,>30.0,0.4,3.4,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.12,,0.1,,,,,520,,1500,<0.05,,0.005,,,,,,,,,,,,,,,,,,,,,,,<0.007,,,,,,,,,,,,,,,
11071,20210609,日本橋,葭川,E,835,流心（中央）,0.2,千葉市,晴れ,24,20,2.28,0.91,0.05,,8,6.4,0.8,2.6,1,1.30E+04,<0.5,3.8,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,<0.0006,,,,,,,,,,,,,,,,,,,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,,<0.0002,<0.00004,0.03,0.0005,0.000042,0.000017,0.000015,0.000014,0.000057,<0.0006,<0.001,<0.1,<0.00007,<0.002,<0.0003
11071,20210708,日本橋,葭川,E,830,流心（中央）,0.2,千葉市,曇り,25.3,21.4,2.24,1.52,0.09,,8,7.3,0.5,1.9,<1,,,3.4,0.047,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,,0.1,<0.03,3.5,>30.0,0.1,3.5,,,,,,,,0.04,,0.041,,,1,,210,,530,<0.05,<0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20210820,日本橋,葭川,E,850,流心（中央）,0.2,千葉市,晴れ,29.2,23.4,2.23,0.37,0.02,,8.1,12,0.8,2,<1,,,3.8,0.05,0.007,0.00017,0.007,,,,,,,,,<0.0005,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20210929,日本橋,葭川,E,850,流心（中央）,0.2,千葉市,晴れ,22.2,19,3.28,1.41,0.06,,8.4,7.9,<0.5,1.7,1,4.60E+03,<0.5,4.8,0.06,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,<0.08,<0.03,3.9,>30.0,0.2,3.9,,<0.005,,,,,,0.03,,0.045,,,0.9,,280,,540,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20211007,日本橋,葭川,E,830,流心（中央）,0.2,千葉市,曇り,22.4,19.8,3.04,1.64,0.07,,8,7,1,2.3,1,,,4.1,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20211125,日本橋,葭川,E,825,流心（中央）,0.2,千葉市,晴れ,9.2,11.7,3.56,0.97,0.03,,8.1,9.2,0.6,1.6,<1,,,4.6,0.057,0.008,0.00016,0.004,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,,<0.08,<0.03,3.8,>30.0,<0.1,3.8,,0.015,<0.01,<0.1,<0.1,<0.02,,0.25,,0.066,,,0.7,,100,,170,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00004,0.000021,0.000016,0.000015,0.000056,,,,,,
11071,20211210,日本橋,葭川,E,830,流心（中央）,0.2,千葉市,晴れ,8.7,11.2,3.28,0.98,0.04,,8.1,9.8,1.9,1.4,<1,2.30E+04,<0.5,4,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20220113,日本橋,葭川,E,830,流心（中央）,0.2,千葉市,晴れ,5.5,6.2,2.96,1.66,0.07,,8,9.5,1,1.6,<1,,,4.5,0.062,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,0.09,0.03,3.9,>30.0,0.2,4,,,,,,,,0.07,,0.058,,,0.8,,340,,890,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20220216,日本橋,葭川,E,815,流心（中央）,0.2,千葉市,晴れ,4.3,7.5,3.33,1.66,0.06,,8,9.8,1.3,1.7,<1,,,4.7,0.061,0.012,0.00025,0.0087,,,,,,,,,,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20220310,日本橋,葭川,E,830,流心（中央）,0.2,千葉市,晴れ,7.7,7.9,3.27,1.29,0.05,,8,8.6,1.2,2.1,<1,2.30E+03,<0.5,4,0.045,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,0.14,0.04,3.6,>30.0,0.4,3.7,,<0.005,,,,,,0.04,,0.03,,,0.9,,530,,1500,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20210416,新花見川橋,印旛放水路下流,C,1015,流心（中央）,0.2,千葉市,晴れ,17.7,18.3,2.68,11.6,0.26,,7.7,6.5,1.9,3.9,4,,,2.1,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20210506,新花見川橋,印旛放水路下流,C,1040,流心（中央）,0.2,千葉市,曇り,17.8,19.2,3.21,6.31,0.1,,8.2,11,4,6,9,,,2,0.1,0.007,0.00011,0.0071,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,0.04,1.6,>30.0,0.2,1.7,,<0.005,<0.01,<0.1,<0.1,<0.02,,<0.03,,0.063,,,2.4,,300,,770,0.05,,0.002,,,,,,,,,,,,,,,,,,,,,,,<0.007,,,,,,,,,,,,,,,
11080,20210616,新花見川橋,印旛放水路下流,C,1040,流心（中央）,0.2,千葉市,曇り,29.8,25.4,3.38,11,0.15,,8.6,8.5,2.3,4.7,4,1.40E+03,<0.5,2.5,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,<0.0006,,,,,,,,,,,,,,,,,,,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,,<0.0002,<0.00004,0.05,0.001,0.0000073,0.000003,0.0000077,0.0000063,0.000015,<0.0006,<0.001,<0.1,<0.00007,<0.002,<0.0003
11080,20210721,新花見川橋,印旛放水路下流,C,1010,流心（中央）,0.2,千葉市,晴れ,31.5,27.9,2.71,-7.17,<0.00,,8.6,8.6,2.9,5.4,7,,,2.2,0.087,,,,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,0.001,<0.001,<0.0002,,,,<0.001,,0.19,0.06,1.7,>30.0,0.6,1.7,,,,,,,,<0.03,,0.035,,,2.3,,790,,2600,<0.05,<0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20210805,新花見川橋,印旛放水路下流,C,1010,流心（中央）,0.2,千葉市,晴れ,33.4,29.7,2.84,-6.48,<0.00,,8.7,9.8,3.3,5.4,7,,,2.8,0.09,0.005,0.00006,0.0031,,,,,,,,,<0.0005,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
