地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,ＰＦОＳ,ＰＦОＳ（直鎖体）,ＰＦОＡ,ＰＦОＡ（直鎖体）,ＰＦОＳ及びＰＦОＡ,クロロホルム,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
11080,20210908,新花見川橋,印旛放水路下流,C,1035,流心（中央）,0.2,千葉市,曇り,26.7,23.6,2.95,6.31,0.07,,8.2,3.7,0.9,2.8,2,1.10E+03,<0.5,1.9,0.14,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,0.52,0.04,1.3,>30.0,2.3,1.4,,<0.005,,,,,,0.3,,0.12,,,1.4,,2500,,8200,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20211015,新花見川橋,印旛放水路下流,C,1025,流心（中央）,0.2,千葉市,晴れ,22.6,21.3,3.22,-4.88,<0.00,,7.9,5.7,1.7,3.2,3,,,2.4,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20211117,新花見川橋,印旛放水路下流,C,1025,流心（中央）,0.2,千葉市,晴れ,16.7,16.2,3.97,-4.17,<0.00,,7.9,6.7,<0.5,2.5,3,,,2.7,0.099,0.007,0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,,0.38,0.05,1.9,>30.0,1.7,2,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.15,,0.09,,,1.4,,1800,,7700,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20211223,新花見川橋,印旛放水路下流,C,955,流心（中央）,0.2,千葉市,晴れ,8.1,9.3,3.61,12.4,0.1,,7.9,8.7,1.4,2.8,2,4.90E+02,<0.5,2.9,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20220106,新花見川橋,印旛放水路下流,C,1015,流心（中央）,0.2,千葉市,曇り,3.7,5.6,3.55,14.9,0.13,,8.1,10,0.8,2.6,2,,,4.5,0.087,,,,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,0.002,<0.001,<0.0002,,,,<0.001,<0.001,0.39,0.08,3.3,>30.0,1.7,3.3,,,,,,,,0.15,,0.064,,,1.4,,1800,,6200,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20220204,新花見川橋,印旛放水路下流,C,1000,流心（中央）,0.2,千葉市,曇り,6.8,8.2,3.37,18.4,0.16,,8.7,12,2.6,4.5,5,,,4.4,0.077,0.006,0.00012,0.001,,,,,,,,,,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20220303,新花見川橋,印旛放水路下流,C,1015,流心（中央）,0.2,千葉市,晴れ,14,11.9,2.96,10.8,0.12,,8.6,11,3.1,4.7,6,1.10E+03,<0.5,3.8,0.089,,,,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,0.001,<0.001,<0.0002,,,,<0.001,<0.001,0.57,0.1,2.6,>30.0,2,2.7,,<0.005,,,,,,0.07,,0.043,,,1.9,,2100,,8000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210413,八千代橋,海老川,E,928,流心（中央）,0.316,船橋市,曇り,16.6,16.8,1.58,1.93,0.06,,7.9,8.1,2.6,3.9,4,,,3.4,0.23,0.007,,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.12,2.6,>30.0,,2.8,,,,,,,,0.35,,0.17,,,2.2,,2700,,11000,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210413,八千代橋,海老川,E,1325,流心（中央）,0.3,船橋市,曇り,18.3,17.3,1.52,0,0,,7.9,7.8,1.7,4.1,3,,,5.3,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.2,,1800,,6900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210511,八千代橋,海老川,E,932,流心（中央）,0.284,船橋市,曇り,21.7,18.5,1.42,2.42,0.09,,7.8,4.5,1.4,5.3,1,,,6.8,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,5.2,>30.0,,5.4,,,,,,,,0.5,,0.29,,,2.4,,920,,3900,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210511,八千代橋,海老川,E,1240,流心（中央）,0.3,船橋市,曇り,20.1,18.5,1.45,0,0,,7.8,6.6,2.5,5.5,3,,,5.3,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.7,,1500,,6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210603,八千代橋,海老川,E,932,流心（中央）,0.444,船橋市,晴れ,25.6,21.4,2.22,1.03,0.02,,8,7.9,3.2,5.9,6,3.30E+04,,6.2,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.3,,640,,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210603,八千代橋,海老川,E,1325,流心（中央）,0.43,船橋市,晴れ,27.1,22.5,2.15,3.23,0.08,,8,7.4,1.5,4.4,2,3.50E+05,<0.5,6.8,0.31,0.006,<0.00006,0.0016,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.09,0.16,5.8,>30.0,0.1,6,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,<0.0006,0.27,,0.29,,,2.1,,180,,520,0.09,<0.002,<0.001,,,,,,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,0.05,0.0002,0.0000032,0.0000024,0.0000064,0.0000054,0.0000097,<0.0006,<0.001,<0.1,<0.00007,<0.002,<0.0003
11090,20210610,八千代橋,海老川,E,1020,流心（中央）,0.2,船橋市,晴れ,24,23.6,1.08,1.23,0.05,,7.9,4.8,1.4,3.6,1,,,5.1,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210610,八千代橋,海老川,E,1210,流心（中央）,0.3,船橋市,晴れ,26.6,25.6,1.35,0,0,,8,5.6,1.5,4,3,,,4.9,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,5700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210610,八千代橋,海老川,E,1416,流心（中央）,0.4,船橋市,晴れ,29.3,27.4,1.88,0,0,,8.2,10,4.1,5.2,8,,,4.5,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,6600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210610,八千代橋,海老川,E,1615,流心（中央）,0.5,船橋市,晴れ,27.9,26.8,2.54,0,0,,8.3,14,8.7,6.6,11,,,3.8,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,8300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210610,八千代橋,海老川,E,1815,流心（中央）,0.5,船橋市,晴れ,25.8,25.3,2.58,1.68,0.03,,8.1,9.4,4.3,5.8,12,,,4.5,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210610,八千代橋,海老川,E,2015,流心（中央）,0.5,船橋市,晴れ,24.4,23.6,2.55,4.93,0.11,,8.1,8.3,1.4,4.7,2,,,5.6,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210610,八千代橋,海老川,E,2215,流心（中央）,0.4,船橋市,晴れ,23.2,23.3,2.19,3.32,0.09,,8.1,8,1.9,4.6,3,,,5.5,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210611,八千代橋,海老川,E,12,流心（中央）,0.4,船橋市,晴れ,22.8,22.5,1.89,0.11,0,,8.2,7.7,1.5,4.6,1,,,6.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210611,八千代橋,海老川,E,212,流心（中央）,0.5,船橋市,晴れ,22.2,22,2.4,0,0,,8.1,7.5,1.8,4.6,1,,,5.9,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210611,八千代橋,海老川,E,414,流心（中央）,0.6,船橋市,晴れ,21.8,22.5,2.86,7.44,0.14,,8.1,7.4,1.7,4.4,1,,,5.5,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210611,八千代橋,海老川,E,610,流心（中央）,0.6,船橋市,晴れ,23,23.5,2.77,5.01,0.1,,8.2,7.1,3.9,4.9,5,,,4,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210611,八千代橋,海老川,E,814,流心（中央）,0.4,船橋市,晴れ,24.3,22.4,1.94,5.96,0.17,,8.1,6.6,1.4,4.5,1,,,6,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210611,八千代橋,海老川,E,1015,流心（中央）,0.3,船橋市,晴れ,25,23.4,1.41,1.56,0.06,,8.1,5.8,1.6,4.3,1,,,5.7,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210715,八千代橋,海老川,E,935,流心（中央）,0.524,船橋市,晴れ,29.9,24.1,2.62,6.73,0.14,,7.8,6.2,1.1,3.8,1,,,5.8,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,5.1,>30.0,,5.3,,,,,,,,0.31,,0.21,,,2.1,,530,,1900,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210715,八千代橋,海老川,E,1320,流心（中央）,0.3,船橋市,晴れ,30,24.3,1.39,8.04,0.3,,7.9,5.8,1.4,3.8,1,,,5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2,,1300,,5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210805,八千代橋,海老川,E,920,流心（中央）,0.322,船橋市,晴れ,32.1,26.4,1.61,1.04,0.03,,7.8,4.6,0.8,3.4,1,2.20E+04,0.5,7.6,0.29,0.005,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,0.15,0.17,6,>30.0,,6.2,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.6,,0.27,,,1.9,,530,,1800,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210805,八千代橋,海老川,E,1254,流心（中央）,0.476,船橋市,晴れ,34,29.6,2.38,0,0,,7.9,6.7,1.4,3.9,2,3.30E+04,,7,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2,,800,,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210908,八千代橋,海老川,E,918,流心（中央）,0.418,船橋市,晴れ,23.7,20.6,2.09,4.45,0.12,,7.9,6.6,1.3,3.5,1,,,6,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,5.6,>30.0,,5.7,,,,,,,,0.3,,0.19,,,1.8,,800,,2700,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20210908,八千代橋,海老川,E,1346,流心（中央）,0.3,船橋市,曇り,25.8,22.6,1.66,0,0,,7.8,4.8,1.6,3.4,3,,,5,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,1.6,,1800,,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211005,八千代橋,海老川,E,945,流心（中央）,0.264,船橋市,晴れ,25.6,21.7,1.32,1.42,0.06,,7.7,6.2,1.5,2.9,1,,,5.7,0.18,0.007,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.12,5.1,>30.0,,5.2,,,,,,,,0.29,,0.15,,,1.8,,800,,2600,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211005,八千代橋,海老川,E,1302,流心（中央）,0.368,船橋市,晴れ,29.6,24,1.84,0,0,,7.8,6.4,1.5,3.5,2,,,5.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,1.9,,1000,,3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211117,八千代橋,海老川,E,928,流心（中央）,0.36,船橋市,晴れ,14.6,14.5,1.8,1.98,0.06,,8,7.3,0.8,3.6,1,,,6.7,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,6.1,>30.0,,6.2,,,,,,,,0.36,,0.17,,,1.6,,970,,3000,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211117,八千代橋,海老川,E,1331,流心（中央）,0.518,船橋市,晴れ,18.6,16.2,2.59,0,0,,8,6.6,1.4,4.2,2,,,5.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,1.7,,1500,,5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211125,八千代橋,海老川,E,1010,流心（中央）,0.5,船橋市,快晴,14.1,12.5,2.84,4.51,0.09,,8,8.6,0.9,3.4,2,,,6.6,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211125,八千代橋,海老川,E,1210,流心（中央）,0.5,船橋市,快晴,16.8,13,2.53,2.45,0.05,,8.1,8,0.8,3.4,1,,,7.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211125,八千代橋,海老川,E,1409,流心（中央）,0.5,船橋市,快晴,16.9,13.4,2.26,2.05,0.05,,8.1,9,0.6,3.4,1,,,7,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211125,八千代橋,海老川,E,1610,流心（中央）,0.5,船橋市,快晴,16.9,13.2,2.61,0.93,0.02,,8.1,9,1,3.2,1,,,7.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211125,八千代橋,海老川,E,1815,流心（中央）,0.6,船橋市,快晴,14.9,12.7,2.8,1.03,0.02,,8.1,9.1,1.2,3.3,2,,,6.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211125,八千代橋,海老川,E,2013,流心（中央）,0.5,船橋市,快晴,15.4,12.8,2.74,3.12,0.06,,8.1,9.1,1.3,3.5,1,,,6.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211125,八千代橋,海老川,E,2219,流心（中央）,0.5,船橋市,快晴,13.6,13.4,2.35,2.71,0.06,,8.1,8.5,1.4,3.5,2,,,6.3,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211126,八千代橋,海老川,E,13,流心（中央）,0.3,船橋市,快晴,10.8,13.3,1.67,1.59,0.05,,8,7.6,1.3,3.2,1,,,6.9,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211126,八千代橋,海老川,E,213,流心（中央）,0.3,船橋市,快晴,9.6,13.4,1.31,0.51,0.02,,8,7.3,1.1,2.5,1,,,6.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211126,八千代橋,海老川,E,420,流心（中央）,0.3,船橋市,快晴,8.1,11.8,1.67,0.67,0.02,,8,6.9,1.2,2.6,1,,,6,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211126,八千代橋,海老川,E,617,流心（中央）,0.4,船橋市,快晴,7.9,12.4,2.01,0,0,,8.1,7.3,1.5,3.1,2,,,5.5,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211126,八千代橋,海老川,E,815,流心（中央）,0.5,船橋市,快晴,11.2,11.8,2.35,0,0,,8.1,8.1,1.3,3,1,,,6.7,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211126,八千代橋,海老川,E,1010,流心（中央）,0.5,船橋市,快晴,14.4,14.1,2.51,0.18,0,,8.1,7.9,1.6,2.9,2,,,5.2,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211206,八千代橋,海老川,E,922,流心（中央）,0.5,船橋市,曇り,10.1,11.7,2.5,4.17,0.09,,7.9,8.3,0.9,3.5,1,1.10E+04,0.5,6.9,0.2,0.007,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.17,0.15,5.8,>30.0,0.5,5.9,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.43,,0.18,,,1.7,,800,,2600,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20211206,八千代橋,海老川,E,1315,流心（中央）,0.382,船橋市,曇り,12.1,11.8,1.91,0,0,,7.9,8.4,0.8,3.4,1,7.90E+03,,5.2,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,1.6,,740,,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20220113,八千代橋,海老川,E,0,流心（中央）,0.468,船橋市,晴れ,6.4,7.4,2.34,1.24,0.03,,7.9,8.9,1.9,3.4,<1,,,8.3,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,6.4,>30.0,,6.6,,,,,,,,0.56,,0.21,,,1.8,,310,,1000,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20220113,八千代橋,海老川,E,1336,流心（中央）,0.538,船橋市,晴れ,10.1,8.8,2.69,2.09,0.04,,8,9,1.1,3.6,<1,,,8.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,1.6,,330,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20220207,八千代橋,海老川,E,934,流心（中央）,0.51,船橋市,快晴,4.8,6.6,2.55,3.59,0.07,,7.8,8.9,1.3,3.8,2,1.70E+03,<0.5,6,0.25,0.006,<0.00006,0.0018,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,0.34,0.15,5,>30.0,,5.1,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.6,,0.2,,,2,,1700,,6600,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20220207,八千代橋,海老川,E,1445,流心（中央）,0.326,船橋市,快晴,10,8.6,1.63,2.39,0.08,,7.8,9.8,0.7,3.5,2,7.90E+02,,5.3,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,1.8,,1600,,6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20220301,八千代橋,海老川,E,924,流心（中央）,0.41,船橋市,晴れ,10.8,10.1,2.05,2.09,0.05,,7.9,7.3,1.7,4.3,3,,,7.9,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,6.4,>30.0,,6.6,,,,,,,,0.63,,0.25,,,1.9,,700,,2200,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20220301,八千代橋,海老川,E,1331,流心（中央）,0.504,船橋市,晴れ,15.8,12.4,2.52,0,0,,7.9,7.4,1.8,3.8,2,,,6.1,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,1.9,,1700,,6100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
